date,close,return,return_lag1,rolling_mean_5,rolling_std_10,momentum_5,dow_Friday,dow_Monday,dow_Thursday,dow_Tuesday,dow_Wednesday,target_next_return
2026-05-13,298.8699951171875,0.013805995565634221,0.007243389265544797,0.007398474471317318,0.014070814744199394,0.03737066433562686,0,0,0,0,1,-0.00220833028705536
2026-05-14,298.2099914550781,-0.00220833028705536,0.013805995565634221,0.007816076444836284,0.013622770220536956,0.03951161686795901,0,0,1,0,0,0.0067738157309671365
2026-05-15,300.2300109863281,0.0067738157309671365,-0.00220833028705536,0.00742310943917357,0.014087944598563064,0.037468650578192486,1,0,0,0,0,-0.007960612067346995
2026-05-18,297.8399963378906,-0.007960612067346995,0.0067738157309671365,0.004686580605913915,0.011583469392199819,0.023557900891743255,0,1,0,0,0,0.003793999787491842
2026-05-19,298.9700012207031,0.003793999787491842,-0.007960612067346995,0.00353085164154876,0.010933236230267561,0.01763018925528481,0,0,0,1,0,0.0109709963070026
2026-05-20,302.25,0.0109709963070026,0.003793999787491842,0.002840973745938169,0.008628645732310144,0.014145229309381335,0,0,0,0,1,0.009065310949131433
2026-05-21,304.989990234375,0.009065310949131433,0.0109709963070026,0.0022739738942118446,0.008568198796749419,0.011309281420127881,0,0,1,0,0,0.012557845216167651
2026-05-22,308.82000732421875,0.012557845216167651,0.009065310949131433,0.004528702141449204,0.008434421126902927,0.02273565263931876,1,0,0,0,0,-0.001586751960143129
2026-05-26,308.3299865722656,-0.001586751960143129,0.012557845216167651,0.005685508038489306,0.007208419503813969,0.028611384683597807,0,0,0,1,0,0.008173125031610828
2026-05-27,310.8500061035156,0.008173125031610828,-0.001586751960143129,0.006960280059930079,0.0071429806460075115,0.03522022012944981,0,0,0,0,1,0.005340207912225559
2026-05-28,312.510009765625,0.005340207912225559,0.008173125031610828,0.007836105108753877,0.007177839477512488,0.039736444574058005,0,0,1,0,0,-0.001439992937726231
2026-05-29,312.05999755859375,-0.001439992937726231,0.005340207912225559,0.0067099474297984685,0.006539008159203566,0.03394544173904057,1,0,0,0,0,-0.018425943872925732
2026-06-01,306.30999755859375,-0.018425943872925732,-0.001439992937726231,0.004608886652426936,0.006455512629909105,0.023181112661388337,0,1,0,0,0,0.029022933365852488
2026-06-02,315.20001220703125,0.029022933365852488,-0.018425943872925732,-0.001587871165391741,0.009634751166946887,-0.008127743365376694,0,0,0,1,0,-0.015672595971098935
2026-06-03,310.260009765625,-0.015672595971098935,0.029022933365852488,0.004534065899807383,0.012138514390003385,0.022281406071269272,0,0,0,0,1,0.0031264139436979477
2026-06-04,311.2300109863281,0.0031264139436979477,-0.015672595971098935,-0.00023507830073457025,0.013917169913924683,-0.0018980097355834058,0,0,1,0,0,-0.012498841728371679
2026-06-05,307.3399963378906,-0.012498841728371679,0.0031264139436979477,-0.0006778370944400924,0.013687274720590592,-0.00409586489807745,1,0,0,0,0,-0.01887156849768501
2026-06-08,301.5400085449219,-0.01887156849768501,-0.012498841728371679,-0.002889606852569182,0.014312739723787852,-0.015125300447446421,0,1,0,0,0,-0.03644631040831148
2026-06-09,290.54998779296875,-0.03644631040831148,-0.01887156849768501,-0.0029787317775210377,0.014897361579143219,-0.015572423530705759,0,0,0,1,0,0.003544996808021894
2026-06-10,291.5799865722656,0.003544996808021894,-0.03644631040831148,-0.01607258053235383,0.018386255600479264,-0.07820438914790317,0,0,0,0,1,0.013889904990249002
2026-06-11,295.6300048828125,0.013889904990249002,0.003544996808021894,-0.012229061976529666,0.018051509331562392,-0.060207640705840726,0,0,1,0,0,-0.015221729613622226
2026-06-12,291.1300048828125,-0.015221729613622226,0.013889904990249002,-0.010076363767219454,0.01884551061811011,-0.05012372056948233,1,0,0,0,0,0.018170605764429082
2026-06-15,296.4200134277344,0.018170605764429082,-0.015221729613622226,-0.010620941344269563,0.019028638404811987,-0.052742863435375376,0,1,0,0,0,0.009513449426140408
2026-06-16,299.239990234375,0.009513449426140408,0.018170605764429082,-0.003212506491846745,0.02002766399337957,-0.01697948853252995,0,0,0,1,0,-0.010994446379867018
2026-06-17,295.95001220703125,-0.010994446379867018,0.009513449426140408,0.005979445475043632,0.017318234206138143,0.029908803326463396,0,0,0,0,1,0.006960626705947437
2026-06-18,298.010009765625,0.006960626705947437,-0.010994446379867018,0.0030715568374658497,0.01706056986861535,0.01498739912206748,0,0,1,0,0,-0.0033555919842641613
2026-06-22,297.010009765625,-0.0033555919842641613,0.006960626705947437,0.0016857011806055366,0.01729445949331525,0.00805062017894942,0,1,0,0,0,-0.00912434558954689
2026-06-23,294.29998779296875,-0.00912434558954689,-0.0033555919842641613,0.004058928706477149,0.017046609103888305,0.020197179212700478,0,0,0,1,0,-0.004145434153267291
2026-06-24,293.0799865722656,-0.004145434153267291,-0.00912434558954689,-0.0014000615643180447,0.016319245920780042,-0.007152100191380906,0,0,0,0,1,-0.06117781321571136
2026-06-25,275.1499938964844,-0.06117781321571136,-0.004145434153267291,-0.0041318382801995845,0.011206974505299647,-0.020585496134004844,0,0,1,0,0,0.03136472859984596
2026-06-26,283.7799987792969,0.03136472859984596,-0.06117781321571136,-0.014168511647368454,0.022512224928995198,-0.0702822012252402,1,0,0,0,0,-0.007188697419469814
2026-06-29,281.739990234375,-0.007188697419469814,0.03136472859984596,-0.00928769126858875,0.024755245376092565,-0.047750110801712875,0,1,0,0,0,0.02704619642688466
2026-06-30,289.3599853515625,0.02704619642688466,-0.007188697419469814,-0.010054312355629879,0.024472183645306827,-0.05141247442569297,0,0,0,1,0,0.017348699838890536
2026-07-01,294.3800048828125,0.017348699838890536,0.02704619642688466,-0.0028202039523435697,0.025465992004186127,-0.016785601924256266,0,0,0,0,1,0.0484068203126522
2026-07-02,308.6300048828125,0.0484068203126522,0.017348699838890536,0.0014786228460879959,0.02597873088842726,0.004435711649066532,0,0,1,0,0,0.01305770247720095
2026-07-06,312.6600036621094,0.01305770247720095,0.0484068203126522,0.023395549551760708,0.030002121846941166,0.1216791267635784,0,1,0,0,0,-0.006396724801939757
2026-07-07,310.6600036621094,-0.006396724801939757,0.01305770247720095,0.019734144327231706,0.030116853393939748,0.10176899361139702,0,0,0,1,0,0.008787777487112347
2026-07-08,313.3900146484375,0.008787777487112347,-0.006396724801939757,0.019892538850737718,0.030228253924908854,0.10264788255183888,0,0,0,0,1,0.009030238488741738
2026-07-09,316.2200012207031,0.009030238488741738,0.008787777487112347,0.016240855062783256,0.02983173073855097,0.0830454468943913,0,0,1,0,0,-0.0028461004775477416
2026-07-10,315.32000732421875,-0.0028461004775477416,0.009030238488741738,0.014577162792753496,0.029588969551226037,0.07418980900752659,1,0,0,0,0,0.0063110179758711915
2026-07-13,317.30999755859375,0.0063110179758711915,-0.0028461004775477416,0.004326578634713507,0.017851608029764172,0.021676448613434207,0,1,0,0,0,-0.0077211944971221635
2026-07-14,314.8599853515625,-0.0077211944971221635,0.0063110179758711915,0.0029772417344475556,0.01685221801045295,0.014872365643255225,0,0,0,1,0,0.040144874663333496
2026-07-15,327.5,0.040144874663333496,-0.0077211944971221635,0.002712347795411074,0.016918038145107193,0.01351954432480218,0,0,0,0,1,0.017587816078244334
2026-07-16,333.260009765625,0.017587816078244334,0.040144874663333496,0.008983767230655304,0.018687020685145023,0.04502372345012695,0,0,1,0,0,0.0014402582208634662
2026-07-17,333.739990234375,0.0014402582208634662,0.017587816078244334,0.010695282748555824,0.0186939064124176,0.05388656150509896,1,0,0,0,0,-0.021423845225929217
2026-07-20,326.5899963378906,-0.021423845225929217,0.0014402582208634662,0.011552554488238064,0.014025323964657983,0.05841679082297002,0,1,0,0,0,0.0035212159263280363
2026-07-21,327.739990234375,0.0035212159263280363,-0.021423845225929217,0.006005581847877983,0.01662496226952123,0.02924584428696808,0,0,0,1,0,-0.0056446440503478135
2026-07-22,325.8900146484375,-0.0056446440503478135,0.0035212159263280363,0.008254063932568024,0.01619347447751093,0.0409070872198356,0,0,0,0,1,-0.012979872951588756
2026-07-23,321.6600036621094,-0.012979872951588756,-0.0056446440503478135,-0.0009038398101682387,0.016506352015863323,-0.004915985806297707,0,0,1,0,0,0.035316748188238156
2026-07-24,333.0199890136719,0.035316748188238156,-0.012979872951588756,-0.007017377616134857,0.01721906052706746,-0.03480767497928616,1,0,0,0,0,0.011681024493330971
2026-07-27,336.9100036621094,0.011681024493330971,0.035316748188238156,-0.00024207962265991866,0.020060013251275047,-0.002157371731800861,0,1,0,0,0,0.009408990162653286
2026-07-28,340.0799865722656,0.009408990162653286,0.011681024493330971,0.006378894321192119,0.02015118841091713,0.03159927566655063,0,0,0,1,0,-0.005557469435084728
2026-07-29,338.19000244140625,-0.005557469435084728,0.009408990162653286,0.007556449168457169,0.019556337746312106,0.03765178710436268,0,0,0,0,1,-0.014074957069287408
2026-07-30,333.42999267578125,-0.014074957069287408,-0.005557469435084728,0.007573884091509786,0.016244775925147305,0.037742757495155876,0,0,1,0,0,-0.07353864245054431
2026-07-31,308.9100036621094,-0.07353864245054431,-0.014074957069287408,0.007354867267970055,0.016243791376157796,0.03659139737508599,1,0,0,0,0,-0.01777213482662099
2026-08-03,303.4200134277344,-0.01777213482662099,-0.07353864245054431,-0.014416210859786439,0.028370026167435496,-0.07239801257267076,0,1,0,0,0,0.019642710405777475
2026-08-04,309.3800048828125,0.019642710405777475,-0.01777213482662099,-0.02030684272377683,0.028191384475100795,-0.09940337143554356,0,0,0,1,0,0.005236263144417164
2026-08-05,311.0,0.005236263144417164,0.019642710405777475,-0.018260098675151992,0.029296897110917614,-0.09027282669258019,0,0,0,0,1,0.004533773833149013
2026-08-06,312.4100036621094,0.004533773833149013,0.005236263144417164,-0.016101352159251615,0.02948626058768015,-0.08039859914580738,0,0,1,0,0,0.0029447933784836344
2026-08-07,313.3299865722656,0.0029447933784836344,0.004533773833149013,-0.01237960597876433,0.029431102889570723,-0.06304168633717111,1,0,0,0,0,-0.0161809498736607
2026-08-10,308.260009765625,-0.0161809498736607,0.0029447933784836344,0.0029170811870412594,0.026435776475622928,0.014308319114815449,0,1,0,0,0,-0.010867469011185404
2026-08-11,304.9100036621094,-0.010867469011185404,-0.0161809498736607,0.0032353181776333174,0.025856466822042755,0.015951473613138534,0,0,0,1,0,-0.008723897642456846
2026-08-12,302.25,-0.008723897642456846,-0.010867469011185404,-0.0028667177057592587,0.02507615318129258,-0.014448255059005155,0,0,0,0,1,0.009958675816790663
2026-08-13,305.260009765625,0.009958675816790663,-0.008723897642456846,-0.00565874986313406,0.025025859680692243,-0.02813504823151125,0,0,1,0,0,0.002194794236790587
2026-08-14,305.92999267578125,0.002194794236790587,0.009958675816790663,-0.00457376946640573,0.02582618489255575,-0.022886571533149547,1,0,0,0,0,-0.0011113534012042736
2026-08-17,305.5899963378906,-0.0011113534012042736,0.002194794236790587,-0.00472376929474434,0.01206553247836844,-0.023617254056779058,0,1,0,0,0,0.014529279409058127
2026-08-18,310.0299987792969,0.014529279409058127,-0.0011113534012042736,-0.0017098500002530547,0.010529971340372715,-0.008661562781901,0,0,0,1,0,0.021933322000267097
2026-08-19,316.8299865722656,0.021933322000267097,0.014529279409058127,0.0033694996837956514,0.009593818695909147,0.016791823999521283,0,0,0,0,1,-0.017454152112068244
2026-08-20,311.29998779296875,-0.017454152112068244,0.021933322000267097,0.00950094361234044,0.011765062303547059,0.04823816897358357,0,0,1,0,0,-0.006263995393247401
2026-08-21,309.3500061035156,-0.006263995393247401,-0.017454152112068244,0.004018378026568658,0.013190811291390417,0.01978633897044424,1,0,0,0,0,0.0032002269754076718
2026-08-24,310.3399963378906,0.0032002269754076718,-0.006263995393247401,0.002326620100561061,0.013262095910488644,0.01117907204135693,0,1,0,0,0,-0.0014178077160482694
2026-08-25,309.8999938964844,-0.0014178077160482694,0.0032002269754076718,0.00318893617588345,0.012203203478284732,0.015543702532552661,0,0,0,1,0,0.009261036378549248
